UseLife,UseSD,InitRm,Year,OccRm
 15,  0.0,   23, 1066,219
 15,  0.0,   23, 1067,224
 15,  0.0,   23, 1068,229
 15,  0.0,   23, 1069,235
 15,  0.0,   23, 1070,240
 15,  0.0,   23, 1071,245
 15,  0.0,   23, 1072,251
 15,  0.0,   23, 1073,256
 15,  0.0,   23, 1074,262
 15,  0.0,   23, 1075,268
 15,  0.0,   23, 1076,274
 15,  0.0,   23, 1077,280
 15,  0.0,   23, 1078,286
 15,  0.0,   23, 1079,293
 15,  0.0,   23, 1080,299
 15,  0.0,   23, 1081,306
 15,  0.0,   23, 1082,313
 15,  0.0,   23, 1083,320
 15,  0.0,   23, 1084,327
 15,  0.0,   23, 1085,335
 15,  0.0,   23, 1086,342
 15,  0.0,   23, 1087,350
 15,  0.0,   23, 1088,358
 15,  0.0,   23, 1089,366
 15,  0.0,   23, 1090,374
 15,  0.0,   23, 1091,382
 15,  0.0,   23, 1092,391
 15,  0.0,   23, 1093,400
 15,  0.0,   23, 1094,409
 15,  0.0,   23, 1095,418
 15,  0.0,   23, 1096,427
 15,  0.0,   23, 1097,437
 15,  0.0,   23, 1098,447
 15,  0.0,   23, 1099,457
 15,  0.0,   23, 1100,467
 15,  0.0,   23, 1101,477
 15,  0.0,   23, 1102,488
 15,  0.0,   23, 1103,499
 15,  0.0,   23, 1104,510
 15,  0.0,   23, 1105,522
 15,  0.0,   23, 1106,534
 15,  0.0,   23, 1107,545
 15,  0.0,   23, 1108,558
 15,  0.0,   23, 1109,570
 15,  0.0,   23, 1110,583
 15,  0.0,   23, 1111,596
 15,  0.0,   23, 1112,610
 15,  0.0,   23, 1113,623
 15,  0.0,   23, 1114,637
 15,  0.0,   23, 1115,652
 15,  0.0,   23, 1116,666
 15,  0.0,   23, 1117,681
 15,  0.0,   23, 1118,696
 15,  0.0,   23, 1119,712
 15,  0.0,   23, 1120,728
 15,  0.0,   23, 1121,744
 15,  0.0,   23, 1122,761
 15,  0.0,   23, 1123,778
 15,  0.0,   23, 1124,796
 15,  0.0,   23, 1125,814
 15,  0.0,   23, 1126,832
 15,  0.0,   23, 1127,851
 15,  0.0,   23, 1128,870
 15,  0.0,   23, 1129,889
 15,  0.0,   23, 1130,909
 15,  0.0,   23, 1131,930
 15,  0.0,   23, 1132,951
 15,  0.0,   23, 1133,972
 15,  0.0,   23, 1134,994
 15,  0.0,   23, 1135,1016
 15,  0.0,   23, 1136,1039
 15,  0.0,   23, 1137,1062
 15,  0.0,   23, 1138,1086
 15,  0.0,   23, 1139,1110
 15,  0.0,   23, 1140,1135
 15,  0.0,   23, 1141,1161
 15,  0.0,   23, 1142,1187
 15,  0.0,   23, 1143,1214
 15,  0.0,   23, 1144,1241
 15,  0.0,   23, 1145,1269
 15,  0.0,   23, 1146,1297
 15,  0.0,   23, 1147,1326
 15,  0.0,   23, 1148,1356
 15,  0.0,   23, 1149,1387
 15,  0.0,   23, 1150,1418
